URL,Track Name,Country,City,Date,Length (Km),Race Type,Position,Car Number,Driver Name,Team Name,Laps,Time,Gap,Interval,KPH,Best Lap Time
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,1.0,1,C. Leclerc,PREMA Racing,7.0,1:29.285,0,0,187.691,16:31:09
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,2.0,5,L. Ghiotto,RUSSIAN TIME,10.0,1:29.478,0.193,0,187.286,16:17:48
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,3.0,18,N. de Vries,Rapax,10.0,1:29.550,0.265,0.072,187.135,16:14:15
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,4.0,15,J. King,MP Motorsport,9.0,1:29.585,0.300,0.035,187.062,16:00:25
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,5.0,8,A. Albon,ART Grand Prix,10.0,1:29.732,0.447,0.147,186.756,16:30:36
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,6.0,9,O. Rowland,DAMS,9.0,1:29.744,0.459,0.012,186.731,16:30:24
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,7.0,20,N. Nato,Pertamina Arden,7.0,1:29.790,0.505,0.046,186.635,16:30:27
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,8.0,2,A. Fuoco,PREMA Racing,8.0,1:29.834,0.549,0.044,186.544,16:31:18
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,9.0,10,N. Latifi,DAMS,9.0,1:29.885,0.600,0.051,186.438,16:14:28
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,10.0,7,N. Matsushita,ART Grand Prix,9.0,1:29.975,0.690,0.090,186.251,16:00:49
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,11.0,3,L. Delétraz,Racing Engineering,10.0,1:30.046,0.761,0.071,186.104,16:30:08
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,12.0,11,R. Boschung,Campos Racing,10.0,1:30.065,0.780,0.019,186.065,16:31:13
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,13.0,6,A. Markelov,RUSSIAN TIME,8.0,1:30.177,0.892,0.112,185.834,16:01:40
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,14.0,14,S. Sette Câmara,MP Motorsport,10.0,1:30.231,0.946,0.054,185.723,16:00:34
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,15.0,12,R. Merhi,Campos Racing,8.0,1:30.389,1.104,0.158,185.398,16:31:04
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,16.0,19,J. Cecotto,Rapax,9.0,1:30.441,1.156,0.052,185.292,16:04:11
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,17.0,21,S. Gelael,Pertamina Arden,9.0,1:30.772,1.487,0.331,184.616,16:01:45
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,18.0,4,G. Malja,Racing Engineering,9.0,1:30.814,1.529,0.042,184.531,16:00:29
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,19.0,17,S. Canamasas,Trident,9.0,1:31.148,1.863,0.334,183.854,16:01:13
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Qualifying Session Results,20.0,16,N. Jeffri,Trident,6.0,1:32.303,3.018,1.155,181.554,16:04:30
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,1.0,1,C. Leclerc,PREMA Racing,16.0,1:29.974,0,0,186.253,12:14:13
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,2.0,8,A. Albon,ART Grand Prix,21.0,1:30.016,0.042,0,186.166,12:10:59
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,3.0,14,S. Sette Câmara,MP Motorsport,17.0,1:30.484,0.510,0.468,185.204,12:15:12
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,4.0,15,J. King,MP Motorsport,19.0,1:30.599,0.625,0.115,184.968,12:13:58
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,5.0,3,L. Delétraz,Racing Engineering,17.0,1:30.644,0.670,0.045,184.877,12:11:17
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,6.0,6,A. Markelov,RUSSIAN TIME,16.0,1:30.843,0.869,0.199,184.472,12:10:24
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,7.0,18,N. de Vries,Rapax,21.0,1:30.882,0.908,0.039,184.392,12:10:46
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,8.0,20,N. Nato,Pertamina Arden,19.0,1:30.886,0.912,0.004,184.384,12:14:17
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,9.0,5,L. Ghiotto,RUSSIAN TIME,15.0,1:31.043,1.069,0.157,184.066,12:17:00
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,10.0,17,S. Canamasas,Trident,19.0,1:31.086,1.112,0.043,183.979,12:19:41
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,11.0,9,O. Rowland,DAMS,16.0,1:31.094,1.120,0.008,183.963,12:26:25
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,12.0,7,N. Matsushita,ART Grand Prix,21.0,1:31.157,1.183,0.063,183.836,12:11:59
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,13.0,11,R. Boschung,Campos Racing,16.0,1:31.355,1.381,0.198,183.438,12:15:15
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,14.0,21,S. Gelael,Pertamina Arden,17.0,1:31.355,1.381,0.000,183.438,12:17:29
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,15.0,19,J. Cecotto,Rapax,9.0,1:31.394,1.420,0.039,183.359,12:07:11
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,16.0,12,R. Merhi,Campos Racing,20.0,1:31.444,1.470,0.050,183.259,12:14:51
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,17.0,4,G. Malja,Racing Engineering,18.0,1:31.560,1.586,0.116,183.027,12:14:25
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,18.0,10,N. Latifi,DAMS,18.0,1:31.600,1.626,0.040,182.947,12:26:31
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,19.0,2,A. Fuoco,PREMA Racing,17.0,1:32.845,2.871,1.245,180.494,12:39:56
https://www.fiaformula2.com/Results?raceid=974,Circuit de Barcelona-Catalunya,Spain,Barcelona,2012-05-14 20:17:00,4.657,Free Practice Results,20.0,16,N. Jeffri,Trident,12.0,1:32.989,3.015,0.144,180.214,12:18:50
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,1.0,18,N. de Vries,Rapax,30.0,41:51.284,0,0,143.51,1:23.012
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,2.0,19,J. Cecotto,Rapax,30.0,42:01.118,9.834,0,142.95,1:23.206
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,3.0,4,G. Malja,Racing Engineering,30.0,42:01.699,10.415,0.581,142.917,1:23.331
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,4.0,5,L. Ghiotto,RUSSIAN TIME,30.0,42:02.165,10.881,0.466,142.891,1:21.999
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,5.0,6,A. Markelov,RUSSIAN TIME,30.0,42:02.542,11.258,0.377,142.87,1:21.674
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,6.0,8,A. Albon,ART Grand Prix,30.0,42:03.185,11.901,0.643,142.833,1:22.014
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,7.0,7,N. Matsushita,ART Grand Prix,30.0,42:04.911,13.627,1.726,142.736,1:22.419
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,8.0,15,J. King,MP Motorsport,30.0,42:05.254,13.970,0.343,142.716,1:22.257
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,9.0,9,O. Rowland,DAMS,30.0,42:20.277,28.993,15.023,141.872,1:22.557
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,10.0,2,A. Fuoco,PREMA Racing,30.0,42:20.335,29.051,0.058,141.869,1:23.024
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,11.0,16,N. Jeffri,Trident,30.0,42:25.325,34.041,4.990,141.591,1:23.493
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,12.0,21,S. Gelael,Pertamina Arden,30.0,42:34.016,42.732,8.691,141.109,1:23.272
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,13.0,10,N. Latifi,DAMS,30.0,42:34.714,43.430,0.698,141.07,1:22.504
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,14.0,14,S. Sette Câmara,MP Motorsport,30.0,42:37.707,46.423,2.993,140.905,1:23.756
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,15.0,12,R. Visoiu,Campos Racing,30.0,42:38.291,47.007,0.584,140.873,1:23.555
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,16.0,3,L. Delétraz,Racing Engineering,30.0,42:44.463,53.179,6.172,140.534,1:23.308
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Sprint Race Results,17.0,17,S. Canamasas,Trident,30.0,42:46.961,55.677,2.498,140.397,1:22.782
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,1.0,9,O. Rowland,DAMS,41.0,1:00:46.545,0,0,135.07,1:21.562
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,2.0,6,A. Markelov,RUSSIAN TIME,41.0,1:00:47.409,0.864,0,135.038,1:21.592
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,3.0,7,N. Matsushita,ART Grand Prix,41.0,1:01:00.314,13.769,12.905,134.562,1:21.654
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,4.0,8,A. Albon,ART Grand Prix,41.0,1:01:06.283,19.738,5.969,134.343,1:22.198
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,5.0,5,L. Ghiotto,RUSSIAN TIME,41.0,1:01:11.202,24.657,4.919,134.163,1:23.113
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,6.0,4,G. Malja,Racing Engineering,41.0,1:01:14.627,28.082,3.425,134.038,1:23.369
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,7.0,18,N. de Vries,Rapax,41.0,1:01:14.998,28.453,0.371,134.024,1:23.146
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,8.0,19,J. Cecotto,Rapax,41.0,1:01:15.670,29.125,0.672,134.0,1:23.402
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,9.0,15,J. King,MP Motorsport,41.0,1:01:32.097,45.552,16.427,133.404,1:22.910
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,10.0,17,S. Canamasas,Trident,41.0,1:01:33.126,46.581,1.029,133.367,1:22.875
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,11.0,2,A. Fuoco,PREMA Racing,41.0,1:01:34.363,47.818,1.237,133.322,1:23.702
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,12.0,11,R. Boschung,Campos Racing,41.0,1:01:37.317,50.772,2.954,133.215,1:23.588
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,13.0,21,S. Gelael,Pertamina Arden,41.0,1:01:40.239,53.694,2.922,133.11,1:23.313
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,14.0,16,N. Jeffri,Trident,40.0,1:01:37.787,1 LAP,1 LAP,129.95,1:23.583
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Feature Race Results,15.0,3,L. Delétraz,Racing Engineering,39.0,1:01:58.772,2 LAPS,1 LAP,125.986,1:21.983
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,1.0,8,A. Albon,ART Grand Prix,11.0,1:19.321,0,0,151.45,16:52:46
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,2.0,6,A. Markelov,RUSSIAN TIME,10.0,1:19.647,0.326,0,150.83,16:55:23
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,3.0,20,N. Nato,Pertamina Arden,8.0,1:19.803,0.482,0.156,150.535,16:50:23
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,4.0,18,N. de Vries,Rapax,9.0,1:19.814,0.493,0.011,150.514,16:50:53
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,5.0,10,N. Latifi,DAMS,9.0,1:20.042,0.721,0.228,150.086,16:53:02
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,6.0,4,G. Malja,Racing Engineering,11.0,1:20.282,0.961,0.240,149.637,16:53:13
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,7.0,2,A. Fuoco,PREMA Racing,11.0,1:20.593,1.272,0.311,149.06,16:55:33
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,8.0,12,R. Visoiu,Campos Racing,10.0,1:20.867,1.546,0.274,148.555,16:53:41
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,9.0,16,N. Jeffri,Trident,11.0,1:21.239,1.918,0.372,147.874,16:52:52
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Qualifying Session Results,10.0,14,S. Sette Câmara,MP Motorsport,11.0,1:21.271,1.950,0.032,147.816,16:53:09
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,1.0,1,C. Leclerc,PREMA Racing,10.0,1:19.309,0,0,151.473,16:29:15
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,2.0,9,O. Rowland,DAMS,9.0,1:19.541,0.232,0,151.031,16:26:26
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,3.0,7,N. Matsushita,ART Grand Prix,10.0,1:19.922,0.613,0.381,150.311,16:28:54
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,4.0,15,J. King,MP Motorsport,10.0,1:20.058,0.749,0.136,150.056,16:30:27
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,5.0,5,L. Ghiotto,RUSSIAN TIME,9.0,1:20.089,0.780,0.031,149.998,16:29:35
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,6.0,21,S. Gelael,Pertamina Arden,11.0,1:20.272,0.963,0.183,149.656,16:31:23
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,7.0,19,J. Cecotto,Rapax,11.0,1:20.413,1.104,0.141,149.393,16:24:31
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,8.0,17,S. Canamasas,Trident,11.0,1:20.415,1.106,0.002,149.39,16:29:29
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,9.0,3,L. Delétraz,Racing Engineering,12.0,1:21.592,2.283,1.177,147.235,16:30:32
https://www.fiaformula2.com/Results?raceid=975,Circuit de Monaco,Monaco,Monte Carlo,2025-05-27 20:17:00,3.337,Free Practice Results,10.0,11,R. Boschung,Campos Racing,10.0,1:21.664,2.355,0.072,147.105,16:29:20
https://www.fiaformula2.com/Results?raceid=976,Baku City Circuit,Azerbaijan,Baku,2023-06-25 20:17:00,6.003,Sprint Race Results,1.0,20,N. Nato,Pertamina Arden,21.0,40:37.601,0,0,186.024,1:54.413
https://www.fiaformula2.com/Results?raceid=976,Baku City Circuit,Azerbaijan,Baku,2023-06-25 20:17:00,6.003,Sprint Race Results,2.0,1,C. Leclerc,PREMA Racing,21.0,40:46.318,8.717,0,185.361,1:53.635
https://www.fiaformula2.com/Results?raceid=976,Baku City Circuit,Azerbaijan,Baku,2023-06-25 20:17:00,6.003,Sprint Race Results,3.0,10,N. Latifi,DAMS,21.0,40:49.175,11.574,2.857,185.144,1:55.088
https://www.fiaformula2.com/Results?raceid=976,Baku City Circuit,Azerbaijan,Baku,2023-06-25 20:17:00,6.003,Sprint Race Results,4.0,8,S. Sirotkin,ART Grand Prix,21.0,40:50.393,12.792,0.287,185.052,1:55.032
https://www.fiaformula2.com/Results?raceid=976,Baku City Circuit,Azerbaijan,Baku,2023-06-25 20:17:00,6.003,Sprint Race Results,5.0,6,A. Markelov,RUSSIAN TIME,21.0,40:50.491,12.890,0.098,185.045,1:54.733
